Eatery_ID,Eatery_Name,Eatery_Addr,Eatery_Num,Eatery_Type
8060,아일랜드프로젝트,제주특별자치도 제주시 전농로 29,,기타
8061,아젠토피오레컨벤션,제주특별자치도 제주시 서광로 112,,기타
8062,아지트2020,제주특별자치도 제주시 다랑곶4길 36,,기타
8063,아지트만남의장소,제주특별자치도 제주시 연수로2길 24,,기타
8064,아침나래,제주특별자치도 제주시 애월읍 하귀로 56-1,,기타
8065,아카시아,제주특별자치도 제주시 애월읍 하귀2길 56,,기타
8066,아키라의다락방,제주특별자치도 제주시 한림읍 한림상로 15-5,,기타
8067,아톰스낵,제주특별자치도 제주시 구좌읍 세화12길 15,,기타
8068,아트인명도암,제주특별자치도 제주시 명림로 209,,기타
8069,아파트먼트커피,제주특별자치도 제주시 한경면 청수서2길 96,,기타
8070,아하,제주특별자치도 제주시 은남1길 31,,기타
8071,안골목,제주특별자치도 제주시 구좌읍 행원동길 17-1,,기타
8072,안나슈가스토리,제주특별자치도 제주시 애월읍 광령평화2길 142-14,,기타
8073,안녕함덕,제주특별자치도 제주시 조천읍 함덕로 10,,기타
8074,안녕협재씨,제주특별자치도 제주시 한림읍 협재1길 55,,기타
8075,알라카트,제주특별자치도 제주시 용화로 63,,기타
8076,알레그레,제주특별자치도 제주시 한림읍 한림해안로 277,,기타
8077,알바메,제주특별자치도 제주시 조천읍 선교로 203,,기타
8078,알에스지제주,제주특별자치도 제주시 구좌읍 종달로3길 22-3,,기타
8079,알작지,제주특별자치도 제주시 내도3길 21,,기타
8080,알프스인소길,제주특별자치도 제주시 애월읍 소길남길 22,,기타
8081,앙뚜아네트용두암점,제주특별자치도 제주시 서해안로 671,,기타
8082,애월1인식당,제주특별자치도 제주시 애월읍 장소로 162,,기타
8083,애월7일,제주특별자치도 제주시 애월읍 납읍로4길 7,,기타
8084,애월감성,제주특별자치도 제주시 애월읍 곽지9길 8,,기타
8085,애월고깃간,제주특별자치도 제주시 애월읍 애월해안로 32,064-799-3859,기타
8086,애월고사리밥,제주특별자치도 제주시 애월읍 고내로9길 44-2,,기타
8087,애월기록,제주특별자치도 제주시 애월읍 번대동길 4,,기타
8088,애월꼴통돼지,제주특별자치도 제주시 애월읍 애월로7길 10,,기타
8089,애월달밤,제주특별자치도 제주시 애월읍 유수암평화5길 15-3,,기타
8090,애월더선셋,제주특별자치도 제주시 애월읍 일주서로 6111,,기타
8091,애월로반점,제주특별자치도 제주시 애월읍 애월로 169,,기타
8092,애월리순메밀막국수,제주특별자치도 제주시 애월읍 애월해안로 11,,기타
8093,애월리식당,제주특별자치도 제주시 애월읍 애월해안로 907,,기타
8094,애월명품찜닭,제주특별자치도 제주시 애월읍 하귀1길 1,,기타
8095,애월브릭하우스,제주특별자치도 제주시 애월읍 신엄로 52,,기타
8096,애월빵공장앤카페,제주특별자치도 제주시 애월읍 금성5길 42-15,064-753-8999,기타
8097,애월술집포차파티설레임,제주특별자치도 제주시 애월읍 곽지9길 23,064-799-6432,기타
8098,애월식당,제주특별자치도 제주시 애월읍 중구엄길 62,064-805-7000,기타
8099,애월애식탁,제주특별자치도 제주시 애월읍 유수암평화5길 34-27,,기타
8100,애월애카페,제주특별자치도 제주시 애월읍 애월로 19-3,,기타
8101,애월연어노형점,제주특별자치도 제주시 노형8길 7,,기타
8102,애월연탄집,제주특별자치도 제주시 애월읍 애월로 133,,기타
8103,애월조림,제주특별자치도 제주시 애월읍 애월해안로 390,064-749-0390,기타
8104,애월짬뽕,제주특별자치도 제주시 애월읍 유수암평화5길 15-22,,기타
8105,애월하와이,제주특별자치도 제주시 애월읍 신엄안3길 99,,기타
8106,애월행복맘,제주특별자치도 제주시 애월읍 애월로 147,,기타
8107,애월호롱,제주특별자치도 제주시 애월읍 고내로7길 37,,기타
8108,애월후식,제주특별자치도 제주시 애월읍 납읍로 21,,기타
8109,앤드앤드,제주특별자치도 제주시 연동4길 28-16,,기타
8110,앰제이,제주특별자치도 제주시 관덕로 41,,기타
8111,야곱,제주특별자치도 제주시 신대로14길 38,,기타
8112,야끼니꾸엔순옥상회,제주특별자치도 제주시 용담로 85-1,,기타
8113,야미부대찌개본점,제주특별자치도 제주시 한경면 녹차분재로 621,,기타
8114,야식돼지,제주특별자치도 제주시 삼무로11길 16,,기타
8115,얄개전집주객이전도,제주특별자치도 제주시 애월읍 애월해안로 948,,기타
8116,얄랑,제주특별자치도 제주시 탑동로 57,,기타
8117,얌샘김밥제주노형점,제주특별자치도 제주시 월랑로 39,,기타
8118,양,제주특별자치도 제주시 원노형6길 3-8 ,,기타
8119,양식판다,제주특별자치도 제주시 구좌읍 비자림로 2228,,기타
8120,양육점,제주특별자치도 제주시 가령골길 23-1,,기타
8121,어가횟집,제주특별자치도 제주시 광평동로 45,,기타
8122,어돈가,제주특별자치도 제주시 아란9길 15,,기타
8123,어디가맨,제주특별자치도 제주시 중앙로 537,,기타
8124,어린왕자,제주특별자치도 제주시 과원북4길 19,,기타
8125,어머니맛집,제주특별자치도 제주시 인다2길 6,,기타
8126,어멍식당,제주특별자치도 제주시 조천읍 와흘로 357,,기타
8127,어박사,제주특별자치도 제주시 한림읍 한림로 564,,기타
8128,어박사스낵,제주특별자치도 제주시 한림읍 한림로 564,,기타
8129,어반르토아에스프레소랩,제주특별자치도 제주시 구남동5길 36,,기타
8130,어부지리,제주특별자치도 제주시 선사로8길 85,,기타
8131,어서오시개,제주특별자치도 제주시 관덕로15길 1,,기타
8132,어울림회센타,제주특별자치도 제주시 진동로1길 11,,기타
8133,어음밥집,제주특별자치도 제주시 애월읍 어림비로 393-1,,기타
8134,어제보다오늘,제주특별자치도 제주시 서해안로 68,,기타
8135,어클락,제주특별자치도 제주시 애월읍 고성북동길 18,,기타
8136,어피니티,제주특별자치도 제주시 남성로 78,,기타
8137,언노운,제주특별자치도 제주시 칠성로길 32,,기타
8138,언니식탁,제주특별자치도 제주시 애월읍 신엄7길 13,,기타
8139,언플러그,제주특별자치도 제주시 해안마을길 43,,기타
8140,얼담,제주특별자치도 제주시 남광북5길 6,,기타
8141,얼큰시원생고기김치찌개본점,제주특별자치도 제주시 서광로 209-1,,기타
8142,엄마소,제주특별자치도 제주시 삼성로 114,,기타
8143,엄마의손맛다옴,제주특별자치도 제주시 구좌읍 해녀박물관길 33-1,,기타
8144,엄블랑,제주특별자치도 제주시 한경면 칠전로 148,,기타
8145,엄블랑호다,제주특별자치도 제주시 사장길 15,,기타
8146,엄지족발보쌈,제주특별자치도 제주시 월랑로10길 9,064-742-7571,기타
8147,엄지척분식,제주특별자치도 제주시 삼무로9길 22,,기타
8148,에그써티,제주특별자치도 제주시 구좌읍 해맞이해안로 820,064-784-1999,기타
8149,에덴식당,제주특별자치도 제주시 연수로3길 14 ,,기타
8150,에뜨드,제주특별자치도 제주시 516로 2870,,기타
8151,에릭스에스프레소,제주특별자치도 제주시 구좌읍 구좌로 77,,기타
8152,에린,제주특별자치도 제주시 도남로 116 ,064-725-7942,기타
8153,에버리스골프리조트그늘집1,제주특별자치도 제주시 애월읍 평화로 1693-75 ,064-795-5000,기타
8154,에버리스골프리조트그늘집2,제주특별자치도 제주시 애월읍 평화로 1693-75 ,064-795-5000,기타
8155,에버리스골프리조트그늘집3,제주특별자치도 제주시 애월읍 평화로 1693-75 ,064-795-5000,기타
8156,에버리스골프리조트스타트하우스,제주특별자치도 제주시 애월읍 평화로 1693-75 ,064-795-5000,기타
8157,에스꼬떼,제주특별자치도 제주시 인다6길 61,,기타
8158,에스지스크린골프일도점,제주특별자치도 제주시 고마로 127,,기타
8159,에스테틱스오브슬로우,제주특별자치도 제주시 한경면 대한로 1028-3,,기타
8160,에스토에스디네로,제주특별자치도 제주시 구남로2길 32,,기타
8161,에스페랑스,제주특별자치도 제주시 구남로2길 46,,기타
8162,에오마르,제주특별자치도 제주시 선사로8길 13-6,,기타
8163,에이라운지,제주특별자치도 제주시 국기로2길 5,064-747-5828,기타
8164,에이블랙,제주특별자치도 제주시 한림읍 한림로 362,,기타
8165,에이치,제주특별자치도 제주시 신설로6길 23,,기타
8166,에이프릴,제주특별자치도 제주시 삼무로9길 30,,기타
8167,에코랜드스타트하우스,제주특별자치도 제주시 조천읍 번영로 1278-169,064-0802-8000,기타
8168,에트나,제주특별자치도 제주시 구좌읍 종달로3길 30-12,,기타
8169,엑스,제주특별자치도 제주시 노형10길 21,,기타
8170,엘리,제주특별자치도 제주시 과원북4길 102,064-711-4404,기타
8171,엘리펀트힙,제주특별자치도 제주시 탑동로 20,,기타
8172,엘아이피,제주특별자치도 제주시 중앙로 220,,기타
8173,엠지엠바,제주특별자치도 제주시 신성로13길 31,,기타
8174,엠츄로월정점,제주특별자치도 제주시 구좌읍 월정3길 53-2,,기타
8175,엠케이엠애프엔비,제주특별자치도 제주시 월랑로10길 21,,기타
8176,여기머물다,제주특별자치도 제주시 구좌읍 하도15길 93-1,,기타
8177,여인천하,제주특별자치도 제주시 신대로16길 43,,기타
8178,여자사우나스넥,제주특별자치도 제주시 중앙로 151 ,064-724-2001,기타
8179,역전할머니맥주연동점,제주특별자치도 제주시 노연로 108,,기타
8180,연가갈비,제주특별자치도 제주시 독짓골2길 4,,기타
8181,연곱,제주특별자치도 제주시 삼무로9길 35,,기타
8182,연다라,제주특별자치도 제주시 애월읍 하가로 167-2,,기타
8183,연돈가하귀점,제주특별자치도 제주시 애월읍 하귀9길 8,,기타
8184,연동피지에이구내매점,제주특별자치도 제주시 삼동길 21,,기타
8185,연북정식당,제주특별자치도 제주시 조천읍 신북로 243-1,,기타
8186,연월,제주특별자치도 제주시 애월읍 고하상로 102,,기타
8187,연자모루,제주특별자치도 제주시 조천읍 신촌6길 13,,기타
8188,연지네,제주특별자치도 제주시 신성로 51,,기타
8189,연포낙지,제주특별자치도 제주시 연동9길 39 ,064-744-0095,기타
8190,연화,제주특별자치도 제주시 한림읍 한림해안로 174,,기타
8191,연화반점,제주특별자치도 제주시 애월읍 하가로 215,,기타
8192,연희,제주특별자치도 제주시 한림읍 한림로 417,,기타
8193,열두달,제주특별자치도 제주시 한경면 용수길 37,,기타
8194,열린당구카페,제주특별자치도 제주시 신광로 8,,기타
8195,열정분식소제주시청점,제주특별자치도 제주시 광양14길 10,064-757-7142,기타
8196,열정술집주당,제주특별자치도 제주시 광양8길 7,,기타
8197,영건푸드,제주특별자치도 제주시 서광로26길 11,,기타
8198,영규촘닭갈비,제주특별자치도 제주시 아란7길 3-7,,기타
8199,영도할배국밥,제주특별자치도 제주시 삼성로 59,,기타
8200,영복갈비,제주특별자치도 제주시 우정로5길 5,,기타
8201,영심이식당,제주특별자치도 제주시 애월읍 유수암로 222,,기타
8202,영영,제주특별자치도 제주시 서문로 1 ,064-756-1779,기타
8203,예쁘게즐겁게,제주특별자치도 제주시 구좌읍 월정3길 14,,기타
8204,예쁜횟집,제주특별자치도 제주시 애월읍 애월로 137-2,,기타
8205,예서갈비,제주특별자치도 제주시 인다6길 57,,기타
8206,예술공간오이,제주특별자치도 제주시 연북로 66,,기타
8207,예쓰커피,제주특별자치도 제주시 연사길 51-15,,기타
8208,옐로우돕,제주특별자치도 제주시 고마로16길 9,,기타
8209,옐로우쉘터커피,제주특별자치도 제주시 구좌읍 김녕항3길 12-20,,기타
8210,옛날국수갤러리,제주특별자치도 제주시 한경면 고산로 73,,기타
8211,옛날그집인화점,제주특별자치도 제주시 고마로 32 ,064-758-0720,기타
8212,옛날아우내순대노형점,제주특별자치도 제주시 우평로 11,,기타
8213,옛날통닭닭치고족치고함덕점,제주특별자치도 제주시 조천읍 함와로 54,,기타
8214,오가네전복설렁탕함덕,제주특별자치도 제주시 조천읍 조함해안로 496,,기타
8215,오규동노형점,제주특별자치도 제주시 다랑곶4길 22,,기타
8216,오그커피,제주특별자치도 제주시 한림읍 옹포3길 9-3,,기타
8217,오누큐브,제주특별자치도 제주시 한림읍 협재1길 4,,기타
8218,오늘도땡땡이,제주특별자치도 제주시 신설로9길 48,,기타
8219,오늘무지개,제주특별자치도 제주시 인다5길 20,064-753-5336,기타
8220,오늘여기,제주특별자치도 제주시 신대로16길 42,,기타
